KS105EW - Household composition,
ONS Crown Copyright Reserved [from Nomis on 19 December 2025],
,
population,All households
units,Households
rural urban,Total
household composition,All categories: Household composition
,
E05005879 : Crome,"4,219"
E05005880 : Eaton,"3,933"
E05005881 : Lakenham,"4,358"
E05005882 : Mancroft,"5,708"
E05005883 : Mile Cross,"4,673"
E05005884 : Nelson,"4,096"
E05005885 : Sewell,"4,866"
E05005886 : Thorpe Hamlet,"5,956"
E05005887 : Town Close,"5,381"
E05005888 : University,"2,901"
E05005889 : Wensum,"4,784"
E05005890 : Abbey,"1,443"
E05005891 : Brooke,"1,100"
E05005892 : Bunwell,"1,111"
E05005893 : Dickleburgh,"1,171"
E05005894 : Ditchingham and Broome,"1,017"
E05005895 : Easton,"1,084"
E05005896 : Forncett,"1,099"
E05005897 : Hempnall,"1,042"
E05005898 : Hingham and Deopham,"1,299"
E05005899 : New Costessey,"2,334"
E05005900 : Newton Flotman,"1,094"
E05005901 : Northfields,"1,320"
E05005902 : Old Costessey,"3,123"
E05005903 : Poringland with the Framinghams,"2,079"
E05005904 : Rockland,"1,168"
E05005905 : Rustens,"1,113"
E05005906 : Scole,"1,029"
E05005907 : Stoke Holy Cross,"1,254"
E05005908 : Stratton,"2,274"
E05005909 : Tasburgh,955
E05005910 : Thurlton,"1,115"
E05005911 : Town,"1,366"
E05005912 : Wicklewood,995
E05005913 : Beck Vale,980
E05005914 : Bressingham and Burston,"1,121"
E05005915 : Chedgrave and Thurton,"1,104"
E05005916 : Cringleford,"2,161"
E05005917 : Cromwells,"1,041"
E05005918 : Diss,"3,589"
E05005919 : Earsham,"1,033"
E05005920 : Gillingham,"1,203"
E05005921 : Harleston,"2,176"
E05005922 : Hethersett,"2,507"
E05005923 : Loddon,"1,179"
E05005924 : Mulbarton,"2,124"
E05005925 : Roydon,"1,006"
E05007076 : Alton,"1,686"
E05007077 : Berners,"1,692"
E05007078 : Boxford,901
E05007079 : Brett Vale,899
E05007080 : Brook,"1,651"
E05007081 : Bures St Mary,743
E05007082 : Chadacre,833
E05007083 : Dodnash,"1,471"
E05007084 : Glemsford and Stanstead,"1,605"
E05007085 : Great Cornard North,"1,794"
E05007086 : Great Cornard South,"1,770"
E05007087 : Hadleigh North,"1,866"
E05007088 : Hadleigh South,"1,608"
E05007089 : Holbrook,803
E05007090 : Lavenham,884
E05007091 : Leavenheath,764
E05007092 : Long Melford,"1,759"
E05007093 : Lower Brett,896
E05007094 : Mid Samford,"1,633"
E05007095 : Nayland,819
E05007096 : North Cosford,955
E05007097 : Pinewood,"1,923"
E05007098 : South Cosford,918
E05007099 : Sudbury East,"1,938"
E05007100 : Sudbury North,"1,832"
E05007101 : Sudbury South,"2,216"
E05007102 : Waldingfield,"1,663"
E05007103 : All Saints,"1,809"
E05007104 : Brandon East,"2,615"
E05007105 : Brandon West,"1,663"
E05007106 : Eriswell and The Rows,"2,795"
E05007107 : Exning,871
E05007108 : Great Heath,"1,785"
E05007109 : Iceni,775
E05007110 : Lakenheath,"2,096"
E05007111 : Manor,796
E05007112 : Market,"1,970"
E05007113 : Red Lodge,"1,748"
E05007114 : St Mary's,"2,572"
E05007115 : Severals,"3,153"
E05007116 : South,728
E05007117 : Alexandra,"4,501"
E05007118 : Bixley,"3,017"
E05007119 : Bridge,"3,920"
E05007120 : Castle Hill,"3,034"
E05007121 : Gainsborough,"3,588"
E05007122 : Gipping,"3,898"
E05007123 : Holywells,"3,573"
E05007124 : Priory Heath,"3,570"
E05007125 : Rushmere,"3,296"
E05007126 : St John's,"3,921"
E05007127 : St Margaret's,"3,403"
E05007128 : Sprites,"2,993"
E05007129 : Stoke Park,"3,226"
E05007130 : Westgate,"4,363"
E05007131 : Whitehouse,"3,777"
E05007132 : Whitton,"3,218"
E05007133 : Bacton and Old Newton,"1,011"
E05007134 : Badwell Ash,"1,046"
E05007135 : Barking and Somersham,921
E05007136 : Bramford and Blakenham,"1,766"
E05007137 : Claydon and Barham,"1,908"
E05007138 : Debenham,"1,029"
E05007139 : Elmswell and Norton,"2,235"
E05007140 : Eye,969
E05007141 : Fressingfield,985
E05007142 : Gislingham,"1,085"
E05007143 : Haughley and Wetherden,949
E05007144 : Helmingham and Coddenham,910
E05007145 : Hoxne,868
E05007146 : Mendlesham,961
E05007147 : Needham Market,"2,123"
E05007148 : Onehouse,903
E05007149 : Palgrave,922
E05007150 : Rattlesden,866
E05007151 : Rickinghall and Walsham,"1,963"
E05007152 : Ringshall,"1,082"
E05007153 : Stowmarket Central,"2,178"
E05007154 : Stowmarket North,"3,939"
E05007155 : Stowmarket South,"2,033"
E05007156 : Stowupland,"1,008"
E05007157 : Stradbroke and Laxfield,"1,136"
E05007158 : The Stonhams,918
E05007159 : Thurston and Hessett,"1,799"
E05007160 : Wetheringsett,989
E05007161 : Woolpit,835
E05007162 : Worlingworth,969
E05007163 : Abbeygate,"2,539"
E05007164 : Bardwell,"1,079"
E05007165 : Barningham,"1,112"
E05007166 : Barrow,966
E05007167 : Cavendish,863
E05007168 : Chedburgh,868
E05007169 : Clare,950
E05007170 : Eastgate,"1,303"
E05007171 : Fornham,861
E05007172 : Great Barton,894
E05007173 : Haverhill East,"3,079"
E05007174 : Haverhill North,"3,176"
E05007175 : Haverhill South,"2,251"
E05007176 : Haverhill West,"2,134"
E05007177 : Horringer and Whelnetham,934
E05007178 : Hundon,923
E05007179 : Ixworth,889
E05007180 : Kedington,798
E05007181 : Minden,"2,012"
E05007182 : Moreton Hall,"3,148"
E05007183 : Northgate,"1,050"
E05007184 : Pakenham,"1,044"
E05007185 : Risby,"1,008"
E05007186 : Risbygate,"2,458"
E05007187 : Rougham,975
E05007188 : St Olaves,"1,906"
E05007189 : Southgate,"1,932"
E05007190 : Stanton,"1,098"
E05007191 : Westgate,"1,821"
E05007192 : Wickhambrook,909
E05007193 : Withersfield,822
E05007194 : Aldeburgh,"1,708"
E05007195 : Earl Soham,877
E05007196 : Farlingaye,855
E05007197 : Felixstowe East,"1,798"
E05007198 : Felixstowe North,"1,958"
E05007199 : Felixstowe South,"1,940"
E05007200 : Felixstowe South East,"2,045"
E05007201 : Felixstowe West,"2,951"
E05007202 : Framlingham,"1,944"
E05007203 : Grundisburgh,967
E05007204 : Hacheston,852
E05007205 : Hollesley with Eyke,871
E05007206 : Kesgrave East,"3,935"
E05007207 : Kesgrave West,"1,701"
E05007208 : Kyson,886
E05007209 : Leiston,"2,749"
E05007210 : Martlesham,"2,198"
E05007211 : Melton and Ufford,"2,159"
E05007212 : Nacton,"1,938"
E05007213 : Orford and Tunstall,836
E05007214 : Otley,894
E05007215 : Peasenhall,913
E05007216 : Rendlesham,"1,311"
E05007217 : Riverside,948
E05007218 : Rushmere St Andrew,"2,498"
E05007219 : Saxmundham,"2,209"
E05007220 : Seckford,"1,103"
E05007221 : Snape,863
E05007222 : Sutton,"1,071"
E05007223 : Trimleys with Kirton,"2,980"
E05007224 : Walberswick and Wenhaston,903
E05007225 : Wickham Market,959
E05007226 : Witnesham,833
E05007227 : Yoxford,905
E05007228 : Beccles North,"2,432"
E05007229 : Beccles South,"2,170"
E05007230 : Blything,949
E05007231 : Bungay,"2,265"
E05007232 : Carlton,"1,934"
E05007233 : Carlton Colville,"3,355"
E05007234 : Gunton and Corton,"1,998"
E05007235 : Halesworth,"2,298"
E05007236 : Harbour,"3,714"
E05007237 : Kessingland,"2,302"
E05007238 : Kirkley,"3,187"
E05007239 : Lothingland,897
E05007240 : Normanston,"3,062"
E05007241 : Oulton,"1,810"
E05007242 : Oulton Broad,"2,122"
E05007243 : Pakefield,"3,187"
E05007244 : St Margaret's,"3,357"
E05007245 : Southwold and Reydon,"1,847"
E05007246 : The Saints,925
E05007247 : Wainford,896
E05007248 : Whitton,"3,216"
E05007249 : Worlingham,"1,979"
E05007250 : Wrentham,981
E05000128 : Belsize,"6,131"
E05000129 : Bloomsbury,"4,819"
E05000130 : Camden Town with Primrose Hill,"5,905"
E05000131 : Cantelowes,"5,094"
E05000132 : Fortune Green,"5,324"
E05000133 : Frognal and Fitzjohns,"4,940"
E05000134 : Gospel Oak,"4,912"
E05000135 : Hampstead Town,"5,200"
E05000136 : Haverstock,"5,254"
E05000137 : Highgate,"4,788"
E05000138 : Holborn and Covent Garden,"6,114"
E05000139 : Kentish Town,"5,793"
E05000140 : Kilburn,"5,758"
E05000141 : King's Cross,"4,594"
E05000142 : Regent's Park,"5,602"
E05000143 : St Pancras and Somers Town,"5,588"
E05000144 : Swiss Cottage,"5,860"
E05000145 : West Hampstead,"5,858"
E05000001 : Aldersgate,876
E05000005 : Bishopsgate,141
E05000015 : Cripplegate,"1,647"
E05000017 : Farringdon Within,147
E05000018 : Farringdon Without,719
E05000021 : Portsoken,467
E05000022 : Queenhithe,238
E05000023 : Tower,150
E05000231 : Brownswood,"4,882"
E05000232 : Cazenove,"4,748"
E05000233 : Chatham,"5,604"
E05000234 : Clissold,"5,156"
E05000235 : Dalston,"6,434"
E05000236 : De Beauvoir,"6,051"
E05000237 : Hackney Central,"5,484"
E05000238 : Hackney Downs,"5,437"
E05000239 : Haggerston,"6,256"
E05000240 : Hoxton,"6,771"
E05000241 : King's Park,"4,222"
E05000242 : Leabridge,"5,522"
E05000243 : Lordship,"4,594"
E05000244 : New River,"4,541"
E05000245 : Queensbridge,"5,910"
E05000246 : Springfield,"4,343"
E05000247 : Stoke Newington Central,"5,291"
E05000248 : Victoria,"5,642"
E05000249 : Wick,"4,802"
E05000250 : Addison,"5,591"
E05000251 : Askew,"6,234"
E05000252 : Avonmore and Brook Green,"5,719"
E05000253 : College Park and Old Oak,"3,674"
E05000254 : Fulham Broadway,"4,976"
E05000255 : Fulham Reach,"4,941"
E05000256 : Hammersmith Broadway,"5,218"
E05000257 : Munster,"4,840"
E05000258 : North End,"5,548"
E05000259 : Palace Riverside,"3,242"
E05000260 : Parsons Green and Walham,"4,656"
E05000261 : Ravenscourt Park,"4,819"
E05000262 : Sands End,"5,626"
E05000263 : Shepherd's Bush Green,"5,552"
E05000264 : Town,"4,931"
E05000265 : Wormholt and White City,"5,023"
E05000266 : Alexandra,"4,602"
E05000267 : Bounds Green,"5,796"
E05000268 : Bruce Grove,"5,467"
E05000269 : Crouch End,"5,814"
E05000270 : Fortis Green,"5,133"
E05000271 : Harringay,"5,471"
E05000272 : Highgate,"5,255"
E05000273 : Hornsey,"5,673"
E05000274 : Muswell Hill,"4,492"
E05000275 : Noel Park,"5,538"
E05000276 : Northumberland Park,"5,624"
E05000277 : St Ann's,"5,442"
E05000278 : Seven Sisters,"5,555"
E05000279 : Stroud Green,"5,207"
E05000280 : Tottenham Green,"5,925"
E05000281 : Tottenham Hale,"5,384"
E05000282 : West Green,"5,202"
E05000283 : White Hart Lane,"4,820"
E05000284 : Woodside,"5,555"
E05000366 : Barnsbury,"5,539"
E05000367 : Bunhill,"6,702"
E05000368 : Caledonian,"6,118"
E05000369 : Canonbury,"5,705"
E05000370 : Clerkenwell,"5,285"
E05000371 : Finsbury Park,"6,251"
E05000372 : Highbury East,"5,240"
E05000373 : Highbury West,"6,975"
E05000374 : Hillrise,"5,069"
E05000375 : Holloway,"6,638"
E05000376 : Junction,"5,647"
E05000377 : Mildmay,"5,830"
E05000378 : St George's,"5,422"
E05000379 : St Mary's,"5,523"
E05000380 : St Peter's,"5,556"
E05000381 : Tollington,"6,056"
E05000382 : Abingdon,"4,792"
E05000383 : Brompton,"4,703"
E05000384 : Campden,"3,922"
E05000385 : Colville,"4,369"
E05000386 : Courtfield,"4,571"
E05000387 : Cremorne,"4,010"
E05000388 : Earl's Court,"4,934"
E05000389 : Golborne,"4,104"
E05000390 : Hans Town,"4,932"
E05000391 : Holland,"4,463"
E05000392 : Norland,"4,122"
E05000393 : Notting Barns,"4,151"
E05000394 : Pembridge,"3,946"
E05000395 : Queen's Gate,"4,878"
E05000396 : Redcliffe,"4,716"
E05000397 : Royal Hospital,"3,710"
E05000398 : St Charles,"4,208"
E05000399 : Stanley,"4,005"
E05000416 : Bishop's,"4,570"
E05000417 : Brixton Hill,"6,788"
E05000418 : Clapham Common,"5,415"
E05000419 : Clapham Town,"6,184"
E05000420 : Coldharbour,"7,128"
E05000421 : Ferndale,"6,573"
E05000422 : Gipsy Hill,"5,957"
E05000423 : Herne Hill,"6,508"
E05000424 : Knight's Hill,"6,061"
E05000425 : Larkhall,"7,164"
E05000426 : Oval,"7,003"
E05000427 : Prince's,"6,726"
E05000428 : St Leonard's,"6,188"
E05000429 : Stockwell,"6,427"
E05000430 : Streatham Hill,"6,100"
E05000431 : Streatham South,"5,350"
E05000432 : Streatham Wells,"6,271"
E05000433 : Thornton,"5,052"
E05000434 : Thurlow Park,"5,863"
E05000435 : Tulse Hill,"6,622"
E05000436 : Vassall,"6,067"
E05000437 : Bellingham,"6,107"
E05000438 : Blackheath,"6,423"
E05000439 : Brockley,"7,435"
E05000440 : Catford South,"5,712"
E05000441 : Crofton Park,"6,263"
E05000442 : Downham,"6,061"
E05000443 : Evelyn,"6,883"
E05000444 : Forest Hill,"6,506"
E05000445 : Grove Park,"6,182"
E05000446 : Ladywell,"5,762"
E05000447 : Lee Green,"6,320"
E05000448 : Lewisham Central,"7,722"
E05000449 : New Cross,"6,576"
E05000450 : Perry Vale,"6,707"
E05000451 : Rushey Green,"6,257"
E05000452 : Sydenham,"6,793"
E05000453 : Telegraph Hill,"6,855"
E05000454 : Whitefoot,"5,527"
E05000475 : Beckton,"5,304"
E05000476 : Boleyn,"4,928"
E05000477 : Canning Town North,"5,512"
E05000478 : Canning Town South,"6,358"
E05000479 : Custom House,"4,852"
E05000480 : East Ham Central,"4,662"
E05000481 : East Ham North,"3,650"
E05000482 : East Ham South,"4,980"
E05000483 : Forest Gate North,"5,718"
E05000484 : Forest Gate South,"5,758"
E05000485 : Green Street East,"4,258"
E05000486 : Green Street West,"4,060"
E05000487 : Little Ilford,"5,113"
E05000488 : Manor Park,"4,586"
E05000489 : Plaistow North,"5,123"
E05000490 : Plaistow South,"5,392"
E05000491 : Royal Docks,"4,370"
E05000492 : Stratford and New Town,"7,337"
E05000493 : Wall End,"4,158"
E05000494 : West Ham,"5,400"
E05000534 : Brunswick Park,"5,263"
E05000535 : Camberwell Green,"6,214"
E05000536 : Cathedrals,"6,198"
E05000537 : Chaucer,"6,235"
E05000538 : College,"5,050"
E05000539 : East Dulwich,"5,297"
E05000540 : East Walworth,"4,732"
E05000541 : Faraday,"5,018"
E05000542 : Grange,"7,035"
E05000543 : Livesey,"5,556"
E05000544 : Newington,"6,156"
E05000545 : Nunhead,"5,674"
E05000546 : Peckham,"5,479"
E05000547 : Peckham Rye,"5,705"
E05000548 : Riverside,"7,006"
E05000549 : Rotherhithe,"5,966"
E05000550 : South Bermondsey,"5,727"
E05000551 : South Camberwell,"5,097"
E05000552 : Surrey Docks,"6,048"
E05000553 : The Lane,"6,386"
E05000554 : Village,"4,580"
E05000573 : Bethnal Green North,"5,381"
E05000574 : Bethnal Green South,"5,244"
E05000575 : Blackwall and Cubitt Town,"8,654"
E05000576 : Bow East,"6,595"
E05000577 : Bow West,"5,009"
E05000578 : Bromley-by-Bow,"5,149"
E05000579 : East India and Lansbury,"5,259"
E05000580 : Limehouse,"6,350"
E05000581 : Mile End and Globe Town,"5,352"
E05000582 : Mile End East,"4,647"
E05000583 : Millwall,"10,821"
E05000584 : St Dunstan's and Stepney Green,"5,739"
E05000585 : St Katharine's and Wapping,"5,972"
E05000586 : Shadwell,"5,815"
E05000587 : Spitalfields and Banglatown,"3,900"
E05000588 : Weavers,"5,573"
E05000589 : Whitechapel,"5,797"
E05000610 : Balham,"6,288"
E05000611 : Bedford,"6,432"
E05000612 : Earlsfield,"6,693"
E05000613 : East Putney,"6,961"
E05000614 : Fairfield,"6,726"
E05000615 : Furzedown,"5,953"
E05000616 : Graveney,"6,100"
E05000617 : Latchmere,"6,756"
E05000618 : Nightingale,"6,278"
E05000619 : Northcote,"6,221"
E05000620 : Queenstown,"7,890"
E05000621 : Roehampton and Putney Heath,"5,938"
E05000622 : St Mary's Park,"7,745"
E05000623 : Shaftesbury,"6,418"
E05000624 : Southfields,"6,955"
E05000625 : Thamesfield,"6,578"
E05000626 : Tooting,"6,030"
E05000627 : Wandsworth Common,"5,590"
E05000628 : West Hill,"6,698"
E05000629 : West Putney,"6,243"
E05000630 : Abbey Road,"5,208"
E05000631 : Bayswater,"5,499"
E05000632 : Bryanston and Dorset Square,"6,188"
E05000633 : Churchill,"4,561"
E05000634 : Church Street,"4,719"
E05000635 : Harrow Road,"5,435"
E05000636 : Hyde Park,"6,295"
E05000637 : Knightsbridge and Belgravia,"3,882"
E05000638 : Lancaster Gate,"6,789"
E05000639 : Little Venice,"4,943"
E05000640 : Maida Vale,"4,480"
E05000641 : Marylebone High Street,"5,404"
E05000642 : Queen's Park,"5,138"
E05000643 : Regent's Park,"5,918"
E05000644 : St James's,"5,343"
E05000645 : Tachbrook,"4,608"
E05000646 : Vincent Square,"5,081"
E05000647 : Warwick,"5,025"
E05000648 : Westbourne,"5,356"
E05000649 : West End,"5,900"
E05000026 : Abbey,"4,572"
E05000027 : Alibon,"3,971"
E05000028 : Becontree,"4,277"
E05000029 : Chadwell Heath,"3,942"
E05000030 : Eastbrook,"3,887"
E05000031 : Eastbury,"4,272"
E05000032 : Gascoigne,"4,645"
E05000033 : Goresbrook,"4,221"
E05000034 : Heath,"4,317"
E05000035 : Longbridge,"3,720"
E05000036 : Mayesbrook,"3,932"
E05000037 : Parsloes,"3,801"
E05000038 : River,"3,969"
E05000039 : Thames,"3,955"
E05000040 : Valence,"3,806"
E05000041 : Village,"4,423"
E05000042 : Whalebone,"3,971"
E05000043 : Brunswick Park,"6,059"
E05000044 : Burnt Oak,"6,392"
E05000045 : Childs Hill,"7,686"
E05000046 : Colindale,"6,290"
E05000047 : Coppetts,"6,948"
E05000048 : East Barnet,"6,531"
E05000049 : East Finchley,"6,643"
E05000050 : Edgware,"5,981"
E05000051 : Finchley Church End,"6,287"
E05000052 : Garden Suburb,"6,279"
E05000053 : Golders Green,"6,154"
E05000054 : Hale,"6,185"
E05000055 : Hendon,"6,965"
E05000056 : High Barnet,"6,536"
E05000057 : Mill Hill,"6,875"
E05000058 : Oakleigh,"6,172"
E05000059 : Totteridge,"5,814"
E05000060 : Underhill,"6,304"
E05000061 : West Finchley,"6,685"
E05000062 : West Hendon,"6,224"
E05000063 : Woodhouse,"6,906"
E05000064 : Barnehurst,"4,233"
E05000065 : Belvedere,"4,831"
E05000066 : Blackfen and Lamorbey,"4,158"
E05000067 : Blendon and Penhill,"4,229"
E05000068 : Brampton,"4,161"
E05000069 : Christchurch,"4,461"
E05000070 : Colyers,"4,427"
E05000071 : Crayford,"4,743"
E05000072 : Cray Meadows,"4,707"
E05000073 : Danson Park,"4,453"
E05000074 : East Wickham,"4,210"
E05000075 : Erith,"4,925"
E05000076 : Falconwood and Welling,"4,117"
E05000077 : Lesnes Abbey,"4,466"
E05000078 : Longlands,"4,480"
E05000079 : North End,"4,631"
E05000080 : Northumberland Heath,"4,023"
E05000081 : St Mary's,"4,290"
E05000082 : St Michael's,"3,994"
E05000083 : Sidcup,"4,494"
E05000084 : Thamesmead East,"4,571"
E05000085 : Alperton,"4,156"
E05000086 : Barnhill,"5,407"
E05000087 : Brondesbury Park,"5,338"
E05000088 : Dollis Hill,"4,264"
E05000089 : Dudden Hill,"5,198"
E05000090 : Fryent,"4,374"
E05000091 : Harlesden,"6,654"
E05000092 : Kensal Green,"6,063"
E05000093 : Kenton,"3,866"
E05000094 : Kilburn,"7,658"
E05000095 : Mapesbury,"6,307"
E05000096 : Northwick Park,"4,139"
E05000097 : Preston,"4,995"
E05000098 : Queens Park,"6,274"
E05000099 : Queensbury,"4,727"
E05000100 : Stonebridge,"5,903"
E05000101 : Sudbury,"4,843"
E05000102 : Tokyngton,"4,864"
E05000103 : Welsh Harp,"4,809"
E05000104 : Wembley Central,"4,380"
E05000105 : Willesden Green,"6,067"
E05000106 : Bickley,"5,967"
E05000107 : Biggin Hill,"3,910"
E05000108 : Bromley Common and Keston,"6,209"
E05000109 : Bromley Town,"7,414"
E05000110 : Chelsfield and Pratts Bottom,"5,830"
E05000111 : Chislehurst,"6,084"
E05000112 : Clock House,"6,901"
E05000113 : Copers Cope,"8,104"
E05000114 : Cray Valley East,"6,693"
E05000115 : Cray Valley West,"6,776"
E05000116 : Crystal Palace,"6,112"
E05000117 : Darwin,"2,082"
E05000118 : Farnborough and Crofton,"6,144"
E05000119 : Hayes and Coney Hall,"6,110"
E05000120 : Kelsey and Eden Park,"6,382"
E05000121 : Mottingham and Chislehurst North,"4,257"
E05000122 : Orpington,"6,341"
E05000123 : Penge and Cator,"7,672"
E05000124 : Petts Wood and Knoll,"5,445"
E05000125 : Plaistow and Sundridge,"6,529"
E05000126 : Shortlands,"4,186"
E05000127 : West Wickham,"5,714"
E05000146 : Addiscombe,"7,553"
E05000147 : Ashburton,"5,532"
E05000148 : Bensham Manor,"5,952"
E05000149 : Broad Green,"7,029"
E05000150 : Coulsdon East,"4,912"
E05000151 : Coulsdon West,"4,793"
E05000152 : Croham,"6,999"
E05000153 : Fairfield,"7,837"
E05000154 : Fieldway,"3,987"
E05000155 : Heathfield,"5,448"
E05000156 : Kenley,"5,881"
E05000157 : New Addington,"4,009"
E05000158 : Norbury,"6,055"
E05000159 : Purley,"5,696"
E05000160 : Sanderstead,"4,869"
E05000161 : Selhurst,"7,462"
E05000162 : Selsdon and Ballards,"4,471"
E05000163 : Shirley,"5,586"
E05000164 : South Norwood,"7,724"
E05000165 : Thornton Heath,"6,571"
E05000166 : Upper Norwood,"6,497"
E05000167 : Waddon,"7,106"
E05000168 : West Thornton,"6,108"
E05000169 : Woodside,"6,933"
E05000170 : Acton Central,"6,266"
E05000171 : Cleveland,"5,714"
E05000172 : Dormers Wells,"4,300"
E05000173 : Ealing Broadway,"6,184"
E05000174 : Ealing Common,"5,857"
E05000175 : East Acton,"7,065"
E05000176 : Elthorne,"6,044"
E05000177 : Greenford Broadway,"6,342"
E05000178 : Greenford Green,"4,994"
E05000179 : Hanger Hill,"6,130"
E05000180 : Hobbayne,"5,287"
E05000181 : Lady Margaret,"3,964"
E05000182 : Northfield,"5,256"
E05000183 : North Greenford,"4,864"
E05000184 : Northolt Mandeville,"5,571"
E05000185 : Northolt West End,"5,622"
E05000186 : Norwood Green,"4,172"
E05000187 : Perivale,"5,316"
E05000188 : South Acton,"6,011"
E05000189 : Southall Broadway,"3,615"
E05000190 : Southall Green,"4,082"
E05000191 : Southfield,"5,939"
E05000192 : Walpole,"5,487"
E05000193 : Bowes,"5,507"
E05000194 : Bush Hill Park,"5,464"
E05000195 : Chase,"5,640"
E05000196 : Cockfosters,"5,215"
E05000197 : Edmonton Green,"6,899"
E05000198 : Enfield Highway,"5,857"
E05000199 : Enfield Lock,"6,325"
E05000200 : Grange,"5,254"
E05000201 : Haselbury,"5,813"
E05000202 : Highlands,"5,521"
E05000203 : Jubilee,"5,342"
E05000204 : Lower Edmonton,"6,086"
E05000205 : Palmers Green,"5,791"
E05000206 : Ponders End,"5,680"
E05000207 : Southbury,"5,521"
E05000208 : Southgate,"5,909"
E05000209 : Southgate Green,"5,154"
E05000210 : Town,"6,039"
E05000211 : Turkey Street,"5,328"
E05000212 : Upper Edmonton,"6,222"
E05000213 : Winchmore Hill,"5,349"
E05000214 : Abbey Wood,"5,964"
E05000215 : Blackheath Westcombe,"6,075"
E05000216 : Charlton,"5,739"
E05000217 : Coldharbour and New Eltham,"5,175"
E05000218 : Eltham North,"5,139"
E05000219 : Eltham South,"5,067"
E05000220 : Eltham West,"3,816"
E05000221 : Glyndon,"6,743"
E05000222 : Greenwich West,"7,090"
E05000223 : Kidbrooke with Hornfair,"5,821"
E05000224 : Middle Park and Sutcliffe,"5,544"
E05000225 : Peninsula,"6,209"
E05000226 : Plumstead,"5,882"
E05000227 : Shooters Hill,"5,322"
E05000228 : Thamesmead Moorings,"6,957"
E05000229 : Woolwich Common,"6,358"
E05000230 : Woolwich Riverside,"8,144"
E05000285 : Belmont,"3,662"
E05000286 : Canons,"4,821"
E05000287 : Edgware,"3,715"
E05000288 : Greenhill,"4,974"
E05000289 : Harrow on the Hill,"4,599"
E05000290 : Harrow Weald,"4,160"
E05000291 : Hatch End,"3,992"
E05000292 : Headstone North,"3,570"
E05000293 : Headstone South,"4,024"
E05000294 : Kenton East,"3,473"
E05000295 : Kenton West,"3,400"
E05000296 : Marlborough,"4,308"
E05000297 : Pinner,"4,117"
E05000298 : Pinner South,"3,928"
E05000299 : Queensbury,"3,635"
E05000300 : Rayners Lane,"3,668"
E05000301 : Roxbourne,"4,512"
E05000302 : Roxeth,"3,791"
E05000303 : Stanmore Park,"4,354"
E05000304 : Wealdstone,"3,882"
E05000305 : West Harrow,"3,683"
E05000306 : Brooklands,"6,098"
E05000307 : Cranham,"5,178"
E05000308 : Elm Park,"5,127"
E05000309 : Emerson Park,"4,581"
E05000310 : Gooshays,"5,971"
E05000311 : Hacton,"4,964"
E05000312 : Harold Wood,"5,491"
E05000313 : Havering Park,"5,111"
E05000314 : Heaton,"5,299"
E05000315 : Hylands,"4,990"
E05000316 : Mawneys,"5,278"
E05000317 : Pettits,"5,097"
E05000318 : Rainham and Wennington,"4,995"
E05000319 : Romford Town,"7,188"
E05000320 : St Andrew's,"5,701"
E05000321 : South Hornchurch,"5,438"
E05000322 : Squirrel's Heath,"5,599"
E05000323 : Upminster,"5,093"
E05000324 : Barnhill,"4,299"
E05000325 : Botwell,"4,956"
E05000326 : Brunel,"4,514"
E05000327 : Cavendish,"4,441"
E05000328 : Charville,"4,340"
E05000329 : Eastcote and East Ruislip,"4,735"
E05000330 : Harefield,"3,008"
E05000331 : Heathrow Villages,"4,450"
E05000332 : Hillingdon East,"4,546"
E05000333 : Ickenham,"3,935"
E05000334 : Manor,"4,505"
E05000335 : Northwood,"4,578"
E05000336 : Northwood Hills,"4,678"
E05000337 : Pinkwell,"4,647"
E05000338 : South Ruislip,"4,653"
E05000339 : Townfield,"4,658"
E05000340 : Uxbridge North,"4,757"
E05000341 : Uxbridge South,"4,908"
E05000342 : West Drayton,"5,387"
E05000343 : West Ruislip,"4,577"
E05000344 : Yeading,"4,675"
E05000345 : Yiewsley,"4,967"
E05000346 : Bedfont,"4,859"
E05000347 : Brentford,"5,954"
E05000348 : Chiswick Homefields,"4,857"
E05000349 : Chiswick Riverside,"5,107"
E05000350 : Cranford,"3,930"
E05000351 : Feltham North,"4,220"
E05000352 : Feltham West,"5,813"
E05000353 : Hanworth,"4,651"
E05000354 : Hanworth Park,"4,485"
E05000355 : Heston Central,"3,896"
E05000356 : Heston East,"4,004"
E05000357 : Heston West,"4,016"
E05000358 : Hounslow Central,"5,384"
E05000359 : Hounslow Heath,"4,915"
E05000360 : Hounslow South,"3,944"
E05000361 : Hounslow West,"3,945"
E05000362 : Isleworth,"4,893"
E05000363 : Osterley and Spring Grove,"4,796"
E05000364 : Syon,"5,790"
E05000365 : Turnham Green,"5,443"
E05000400 : Alexandra,"3,373"
E05000401 : Berrylands,"4,305"
E05000402 : Beverley,"3,924"
E05000403 : Canbury,"5,072"
E05000404 : Chessington North and Hook,"3,374"
E05000405 : Chessington South,"4,035"
E05000406 : Coombe Hill,"3,686"
E05000407 : Coombe Vale,"3,600"
E05000408 : Grove,"4,878"
E05000409 : Norbiton,"4,050"
E05000410 : Old Malden,"3,558"
E05000411 : St James,"3,308"
E05000412 : St Mark's,"4,410"
E05000413 : Surbiton Hill,"4,603"
E05000414 : Tolworth and Hook Rise,"3,732"
E05000415 : Tudor,"3,731"
E05000455 : Abbey,"4,568"
E05000456 : Cannon Hill,"3,450"
E05000457 : Colliers Wood,"4,429"
